Mod:Item:MetaData, Localized Name
thaumcraft:dioptra, 神秘屈光仪
thaumcraft:research_table, 研究台
thaumcraft:crucible, 坩埚
thaumcraft:arcane_ear, 奥术之耳
thaumcraft:arcane_ear_toggle, 奥术之耳（切换）
thaumcraft:lamp_arcane, 奥术灯
thaumcraft:lamp_fertility, 育种灯
thaumcraft:lamp_growth, 催生灯
thaumcraft:levitator, 奥术悬浮台
thaumcraft:centrifuge, 源质离心机
thaumcraft:bellows, 奥术风箱
thaumcraft:smelter_basic, 源质冶炼厂
thaumcraft:smelter_thaumium, 神秘源质冶炼厂
thaumcraft:smelter_void, 虚空金属源质冶炼厂
thaumcraft:smelter_aux, 附属粘浆泵
thaumcraft:smelter_vent, 辅助排放口
thaumcraft:alembic, 奥术蒸馏器
thaumcraft:recharge_pedestal, 充能基座
thaumcraft:wand_workbench, 核心镶饰台
thaumcraft:hungry_chest, 饕餮箱子
thaumcraft:tube, 源质管道
thaumcraft:tube_valve, 源质阀门
thaumcraft:tube_restrict, 限定源质管道
thaumcraft:tube_oneway, 定向源质管道
thaumcraft:tube_filter, 过滤源质管道
thaumcraft:tube_buffer, 源质缓存器
thaumcraft:jar_normal, 源质罐子
thaumcraft:jar_void, 虚空罐子
thaumcraft:jar_brain, 缸中之脑
thaumcraft:infusion_matrix, 符文矩阵
thaumcraft:infernal_furnace, 炼狱熔炉
thaumcraft:everfull_urn, 无尽之瓮
thaumcraft:thaumatorium, 神秘炼金塔
thaumcraft:thaumatorium_top, 神秘炼金塔
thaumcraft:brain_box, 记忆矩阵
thaumcraft:spa, 奥术浴场
thaumcraft:golem_builder, 傀儡工坊
thaumcraft:mirror, 魔镜
thaumcraft:mirror_essentia, 源质之镜
thaumcraft:essentia_input, 源质析出装置
thaumcraft:essentia_output, 源质注入装置
thaumcraft:redstone_relay, 红石继能器
thaumcraft:pattern_crafter, 奥术组装器
thaumcraft:potion_sprayer, 药水喷雾器
thaumcraft:activator_rail, 奥术激活轨道
thaumcraft:stabilizer, 稳定器
thaumcraft:vis_generator, 灵气发电机
thaumcraft:condenser, 咒波凝结器
thaumcraft:condenser_lattice, 咒波凝结器格栅
thaumcraft:condenser_lattice_dirty, 堵塞的咒波凝结器格栅
thaumcraft:void_siphon, 虚空吸管
thaumcraft:hole, 次元裂痕
thaumcraft:effect_shock, 静电力场
thaumcraft:effect_sap, 弱化力场
thaumcraft:effect_glimmer, 微光
thaumcraft:placeholder_brick, 炼狱熔炉
thaumcraft:placeholder_obsidian, 炼狱熔炉
thaumcraft:placeholder_bars, 傀儡工坊
thaumcraft:placeholder_anvil, 傀儡工坊
thaumcraft:placeholder_cauldron, 傀儡工坊
thaumcraft:placeholder_table, 傀儡工坊
thaumcraft:empty, 间隙
thaumcraft:barrier, 屏障
pixelmon:healer, 治疗仪
pixelmon:thunder_stone_ore, 雷之石矿
pixelmon:leaf_stone_ore, 叶之石矿
pixelmon:water_stone_ore, 水之石矿
pixelmon:fire_stone_ore, 火之石矿
pixelmon:dawn_dusk_ore, 觉醒之石/暗之石矿
pixelmon:pc, PC
pixelmon:ranch, 牧场方块
pixelmon:mechanical_anvil, 机械铁砧
pixelmon:anvil, 铁砧[精灵宝可梦]
pixelmon:fossil_machine, 化石复活机
pixelmon:bauxite_ore, 铝矿
pixelmon:fossil, 化石
pixelmon:trade_machine, 宝可梦交换机
pixelmon:fossil_cleaner, 化石清洗机
pixelmon:articuno_shrine, 寒冽神社
pixelmon:zapdos_shrine, 雷泣神社
pixelmon:moltres_shrine, 炽炎神社
pixelmon:timespace_altar, 时空祭坛
pixelmon:temple_pillar:0, 神社支柱
pixelmon:temple_pillar:1, 残破的支柱
pixelmon:ice_rock, 冰岩
pixelmon:moss_rock, 青苔岩
pixelmon:temple_block, 神社座
pixelmon:ruins_wall, 墙壁废墟
pixelmon:dusty_ruins_wall, 布满灰尘的墙壁废墟
pixelmon:temple_brick, 神社石砖
pixelmon:temple_stairs, 神社楼梯
pixelmon:temple_brick_stairs, 神社半砖
pixelmon:elevator, 升降机
pixelmon:warp_plate, 地标区域
pixelmon:movement_plate, 传送地板
pixelmon:stick_plate, 粘性地板
pixelmon:timed_fall, 定时下落
pixelmon:poke_chest, 精灵球箱
pixelmon:ultra_chest, 高级球箱
pixelmon:master_chest, 大师球箱
pixelmon:beast_chest, 野兽箱
pixelmon:sun_stone_ore, 日之石矿
pixelmon:cloning_machine, 克隆机
pixelmon:pixelmon_spawner, 宝可梦箱
pixelmon:hidden_cube, 隐藏的方块
pixelmon:hidden_pressure_plate, 隐藏的压力板
pixelmon:unown_block:0, 未知图腾 'A'
pixelmon:unown_block:1, 未知图腾 'B'
pixelmon:unown_block:2, 未知图腾 'C'
pixelmon:unown_block:3, 未知图腾 'D'
pixelmon:unown_block:4, 未知图腾 'E'
pixelmon:unown_block:5, 未知图腾 'F'
pixelmon:unown_block:6, 未知图腾 'G'
pixelmon:unown_block:7, 未知图腾 'H'
pixelmon:unown_block:8, 未知图腾 'I'
pixelmon:unown_block:9, 未知图腾 'J'
pixelmon:unown_block:10, 未知图腾 'K'
pixelmon:unown_block:11, 未知图腾 'L'
pixelmon:unown_block:12, 未知图腾 'M'
pixelmon:unown_block:13, 未知图腾 'N'
pixelmon:unown_block:14, 未知图腾 'O'
pixelmon:unown_block:15, 未知图腾 'P'
pixelmon:unown_block2:0, 未知图腾 'Q'
pixelmon:unown_block2:1, 未知图腾 'R'
pixelmon:unown_block2:2, 未知图腾 'S'
pixelmon:unown_block2:3, 未知图腾 'T'
pixelmon:unown_block2:4, 未知图腾 'U'
pixelmon:unown_block2:5, 未知图腾 'V'
pixelmon:unown_block2:6, 未知图腾 'W'
pixelmon:unown_block2:7, 未知图腾 'X'
pixelmon:unown_block2:8, 未知图腾 'Y'
pixelmon:unown_block2:9, 未知图腾 'Z'
pixelmon:unown_block2:10, 未知图腾 '!'
pixelmon:unown_block2:11, 未知图腾 '?'
pixelmon:unown_block2:12, 空白未知图腾
pixelmon:braille_block:0, 雕文方块 A
pixelmon:braille_block:1, 雕文方块 B
pixelmon:braille_block:2, 雕文方块 C
pixelmon:braille_block:3, 雕文方块 D
pixelmon:braille_block:4, 雕文方块 E
pixelmon:braille_block:5, 雕文方块 F
pixelmon:braille_block:6, 雕文方块 G
pixelmon:braille_block:7, 雕文方块 H
pixelmon:braille_block:8, 雕文方块 I
pixelmon:braille_block:9, 雕文方块 J
pixelmon:braille_block:10, 雕文方块 K
pixelmon:braille_block:11, 雕文方块 L
pixelmon:braille_block:12, 雕文方块 M
pixelmon:braille_block:13, 雕文方块 N
pixelmon:braille_block:14, 雕文方块 O
pixelmon:braille_block:15, 雕文方块 P
pixelmon:braille_block2:0, 雕文方块 Q
pixelmon:braille_block2:1, 雕文方块 R
pixelmon:braille_block2:2, 雕文方块 S
pixelmon:braille_block2:3, 雕文方块 T
pixelmon:braille_block2:4, 雕文方块 U
pixelmon:braille_block2:5, 雕文方块 V
pixelmon:braille_block2:6, 雕文方块 W
pixelmon:braille_block2:7, 雕文方块 X
pixelmon:braille_block2:8, 雕文方块 Y
pixelmon:braille_block2:9, 雕文方块 Z
pixelmon:braille_block2:10, 雕文方块 .
pixelmon:braille_block2:11, 雕文方块 ,
pixelmon:braille_block2:12, 雕文方块 _
pixelmon:poke_grass, 宝可梦草丛
pixelmon:poke_dirt, 精灵宝可梦泥土
pixelmon:poke_sand, 精灵宝可梦沙地
pixelmon:poke_sand_corner1, 精灵宝可梦沙地转角1
pixelmon:poke_sand_corner2, 精灵宝可梦沙地转角2
pixelmon:poke_sand_corner3, 精灵宝可梦沙地转角3
pixelmon:poke_sand_corner4, 精灵宝可梦沙地转角4
pixelmon:poke_sand_side1, 精灵宝可梦沙地侧面1
pixelmon:poke_sand_side2, 精灵宝可梦沙地侧面2
pixelmon:poke_sand_side3, 精灵宝可梦沙地侧面3
pixelmon:poke_sand_side4, 精灵宝可梦沙地侧面4
pixelmon:ruby_block, 红宝石块
pixelmon:ruby_ore, 红宝石矿石
pixelmon:sapphire_block, 蓝宝石块
pixelmon:sapphire_ore, 蓝宝石矿石
pixelmon:amethyst_block, 紫水晶块
pixelmon:amethyst_ore, 紫水晶矿石
pixelmon:crystal_block, 水晶块
pixelmon:crystal_ore, 水晶矿石
pixelmon:silicon_ore, 硅矿石
pixelmon:shingles, 木瓦
pixelmon:shingles_corner1, 木瓦转角1
pixelmon:shingles_corner2, 木瓦转角2
pixelmon:outside_wall, 外墙
pixelmon:inside_wall, 内墙
pixelmon:inside_wall_molding, 内墙砖造型
pixelmon:tree_top, 圣诞树
pixelmon:tree_bottom, 圣诞树
pixelmon:wooden_flooring, 木质地板
pixelmon:pokemart_sign, 友好商店标志
pixelmon:pokecenter_sign, 宝可梦中心标志
pixelmon:window1, 窗户1
pixelmon:window2, 窗户2
pixelmon:sandy_grass, 沙丘草地
pixelmon:rock, 岩石
pixelmon:cave_rock, 山洞岩石
pixelmon:bridge_block, 桥座
pixelmon:bolder, 巨石
pixelmon:box, 盒子
pixelmon:clothed_table, 装饰过的桌子
pixelmon:trash_can, 垃圾桶
pixelmon:gym_sign, 道馆标志
pixelmon:tv, 电视
pixelmon:red_rug, 红色的精灵球地毯
pixelmon:green_rug, 绿色的精灵球地毯
pixelmon:blue_rug, 蓝色的精灵球地毯
pixelmon:yellow_rug, 黄色的精灵球地毯
pixelmon:pink_rug, 粉色的精灵球地毯
pixelmon:purple_rug, 紫色的精灵球地毯
pixelmon:white_rug, 白色的精灵球地毯
pixelmon:gray_rug, 灰色的精灵球地毯
pixelmon:black_rug, 黑色的精灵球地毯
pixelmon:orange_rug, 橙色的精灵球地毯
pixelmon:brown_rug, 棕色的精灵球地毯
pixelmon:cyan_rug, 青色的精灵球地毯
pixelmon:red_umbrella, 红色雨伞
pixelmon:green_umbrella, 绿色雨伞
pixelmon:blue_umbrella, 蓝色雨伞
pixelmon:yellow_umbrella, 黄色雨伞
pixelmon:orange_umbrella, 橙色雨伞
pixelmon:brown_umbrella, 棕色雨伞
pixelmon:pink_umbrella, 粉色雨伞
pixelmon:purple_umbrella, 紫色雨伞
pixelmon:white_umbrella, 白色雨伞
pixelmon:gray_umbrella, 灰色雨伞
pixelmon:black_umbrella, 黑色雨伞
pixelmon:cyan_umbrella, 青色雨伞
pixelmon:blue_clock, 蓝色的钟
pixelmon:pink_clock, 粉色的钟
pixelmon:white_clock, 白色的钟
pixelmon:gray_clock, 灰色的钟
pixelmon:black_clock, 黑色的钟
pixelmon:purple_clock, 紫色的钟
pixelmon:yellow_clock, 黄色的钟
pixelmon:red_clock, 红色的钟
pixelmon:brown_clock, 棕色的钟
pixelmon:green_clock, 绿色的钟
pixelmon:cyan_clock, 青色的钟
pixelmon:orange_clock, 橙色的钟
pixelmon:red_cushion_chair, 红色的靠垫椅
pixelmon:yellow_cushion_chair, 黄色的靠垫椅
pixelmon:green_cushion_chair, 绿色的靠垫椅
pixelmon:pink_cushion_chair, 粉色的靠垫椅
pixelmon:blue_cushion_chair, 蓝色的靠垫椅
pixelmon:black_cushion_chair, 黑色的靠垫椅
pixelmon:gray_cushion_chair, 灰色的靠垫椅
pixelmon:cyan_cushion_chair, 青色的靠垫椅
pixelmon:white_cushion_chair, 白色的靠垫椅
pixelmon:brown_cushion_chair, 棕色的靠垫椅
pixelmon:orange_cushion_chair, 橙色的靠垫椅
pixelmon:purple_cushion_chair, 紫色的靠垫椅
pixelmon:red_chair, 红色椅子
pixelmon:yellow_chair, 黄色椅子
pixelmon:orange_chair, 橙色椅子
pixelmon:pink_chair, 粉色椅子
pixelmon:purple_chair, 紫色椅子
pixelmon:cyan_chair, 青色椅子
pixelmon:blue_chair, 蓝色椅子
pixelmon:white_chair, 白色椅子
pixelmon:gray_chair, 灰色椅子
pixelmon:black_chair, 黑色椅子
pixelmon:green_chair, 绿色椅子
pixelmon:brown_chair, 棕色椅子
pixelmon:fossil_display, 化石显示器
pixelmon:end_table, 末地桌
pixelmon:blue_vending_machine, 蓝色的自动贩卖机
pixelmon:green_vending_machine, 绿色的自动贩卖机
pixelmon:orange_vending_machine, 橙色的自动贩卖机
pixelmon:pink_vending_machine, 粉色的自动贩卖机
pixelmon:red_vending_machine, 红色的自动贩卖机
pixelmon:yellow_vending_machine, 黄色的自动贩卖机
pixelmon:brown_vending_machine, 棕色的自动贩卖机
pixelmon:white_vending_machine, 白色的自动贩卖机
pixelmon:gray_vending_machine, 灰色的自动贩卖机
pixelmon:black_vending_machine, 黑色的自动贩卖机
pixelmon:cyan_vending_machine, 青色的自动贩卖机
pixelmon:purple_vending_machine, 紫色的自动贩卖机
pixelmon:fridge, 冰箱
pixelmon:picket_fence, 尖桩栅栏
pixelmon:green_folding_chair, 绿色的折叠椅
pixelmon:red_folding_chair, 红色的折叠椅
pixelmon:blue_folding_chair, 蓝色的折叠椅
pixelmon:yellow_folding_chair, 黄色的折叠椅
pixelmon:orange_folding_chair, 橙色的折叠椅
pixelmon:brown_folding_chair, 棕色的折叠椅
pixelmon:white_folding_chair, 白色的折叠椅
pixelmon:gray_folding_chair, 灰色的折叠椅
pixelmon:black_folding_chair, 黑色的折叠椅
pixelmon:pink_folding_chair, 粉色的折叠椅
pixelmon:purple_folding_chair, 紫色的折叠椅
pixelmon:cyan_folding_chair, 青色的折叠椅
pixelmon:blue_water_float, 蓝色的浮漂
pixelmon:green_water_float, 绿色的浮漂
pixelmon:orange_water_float, 橙色的浮漂
pixelmon:pink_water_float, 粉色的浮漂
pixelmon:purple_water_float, 紫色的浮漂
pixelmon:red_water_float, 红色的浮漂
pixelmon:yellow_water_float, 黄色的浮漂
pixelmon:brown_water_float, 棕色的浮漂
pixelmon:white_water_float, 白色的浮漂
pixelmon:gray_water_float, 灰色的浮漂
pixelmon:black_water_float, 黑色的浮漂
pixelmon:cyan_water_float, 青色的浮漂
pixelmon:pixelmon_grass, 宝可梦草丛
pixelmon:spawner_cave_rock, 刷怪岩洞
pixelmon:poke_gift, 宝可梦礼物
pixelmon:poke_gift_event, tile.poke_gift_event.name
pixelmon:gracideablock, tile.gracideablock.name
pixelmon:plateholder, 初始圣杯
pixelmon:block.red_orb, tile.block.red_orb.name
pixelmon:block.blue_orb, tile.block.blue_orb.name
pixelmon:mower, 割草机
pixelmon:fan, 风扇
pixelmon:washing_machine, 洗衣机
pixelmon:tidal_bell, 海声铃铛
pixelmon:clear_bell, 透明铃铛
pixelmon:berrytree_cheri, 樱子果树
pixelmon:berrytree_pomeg, 榴石果树
pixelmon:berrytree_kelpsy, 藻根果树
pixelmon:berrytree_qualot, 比巴果树
pixelmon:berrytree_hondew, 哈密果树
pixelmon:berrytree_grepa, 萄葡果树
pixelmon:berrytree_tamato, 茄番果树
pixelmon:berrytree_occa, 巧可果树
pixelmon:berrytree_passho, 千香果树
pixelmon:berrytree_wacan, 烛木果树
pixelmon:berrytree_rindo, 罗子果树
pixelmon:berrytree_yache, 番荔果树
pixelmon:berrytree_chople, 莲蒲果树
pixelmon:berrytree_kebia, 通通果树
pixelmon:berrytree_shuca, 腰木果树
pixelmon:berrytree_coba, 棱瓜果树
pixelmon:berrytree_tanga, 扁樱果树
pixelmon:berrytree_charti, 草蚕果树
pixelmon:berrytree_kasib, 佛柑果树
pixelmon:berrytree_haban, 莓榴果树
pixelmon:berrytree_colbur, 刺耳果树
pixelmon:berrytree_babiri, 霹霹果树
pixelmon:berrytree_liechi, 枝荔果树
pixelmon:berrytree_ganlon, 龙睛果树
pixelmon:berrytree_salac, 沙鳞果树
pixelmon:berrytree_petaya, 龙火果树
pixelmon:berrytree_apicot, 杏仔果树
pixelmon:berrytree_lansat, 兰萨果树
pixelmon:berrytree_starf, 星桃果树
pixelmon:berrytree_enigma, 谜芝果树
pixelmon:berrytree_micle, 奇秘果树
pixelmon:berrytree_custap, 释陀果树
pixelmon:berrytree_jaboca, 嘉珍果树
pixelmon:berrytree_rowap, 雾莲果树
forge:bucketfilled, %s桶
baubles:ring:0, 矿工指环
appliedenergistics2:quartz_ore, 赛特斯石英矿石
appliedenergistics2:charged_quartz_ore, 充能赛特斯石英矿石
appliedenergistics2:matrix_frame, 矩阵框架
appliedenergistics2:quartz_block, 赛特斯石英块
appliedenergistics2:quartz_pillar, 赛特斯竖纹石英块
appliedenergistics2:chiseled_quartz_block, 錾制赛特斯石英块
appliedenergistics2:quartz_glass, 石英玻璃
appliedenergistics2:quartz_vibrant_glass, 聚能石英玻璃
appliedenergistics2:quartz_fixture, 充能石英火把
appliedenergistics2:fluix_block, 福鲁伊克斯块
appliedenergistics2:sky_stone_block, 陨石
appliedenergistics2:smooth_sky_stone_block, 陨石块
appliedenergistics2:sky_stone_brick, 陨石石砖
appliedenergistics2:sky_stone_small_brick, 陨石砖块
appliedenergistics2:sky_stone_chest, 陨石箱子
appliedenergistics2:smooth_sky_stone_chest, 陨石块箱子
appliedenergistics2:sky_compass, 陨石罗盘
appliedenergistics2:grindstone, 石英磨具
appliedenergistics2:crank, 木质曲柄
appliedenergistics2:inscriber, 压印器
appliedenergistics2:wireless_access_point, ME无线访问点
appliedenergistics2:charger, 充能器
appliedenergistics2:tiny_tnt, 迷你TNT
appliedenergistics2:security_station, ME安全终端
appliedenergistics2:quantum_ring, ME量子环
appliedenergistics2:quantum_link, ME量子链接仓
appliedenergistics2:spatial_pylon, 空间塔
appliedenergistics2:spatial_io_port, 空间IO端口
appliedenergistics2:controller, ME控制器
appliedenergistics2:drive, ME驱动器
appliedenergistics2:chest, ME箱子
appliedenergistics2:interface, ME接口
appliedenergistics2:fluid_interface, ME流体接口
appliedenergistics2:cell_workbench, 元件工作台
appliedenergistics2:io_port, ME-IO端口
appliedenergistics2:condenser, 物质聚合器
appliedenergistics2:energy_acceptor, 能源接收器
appliedenergistics2:vibration_chamber, 谐振仓
appliedenergistics2:quartz_growth_accelerator, 晶体催生器
appliedenergistics2:energy_cell, 能源元件
appliedenergistics2:dense_energy_cell, 致密能源元件
appliedenergistics2:creative_energy_cell, 创造能源元件
appliedenergistics2:crafting_unit, 合成单元
appliedenergistics2:crafting_accelerator, 并行处理单元
appliedenergistics2:crafting_storage_1k, 1k合成存储器
appliedenergistics2:crafting_storage_4k, 4k合成存储器
appliedenergistics2:crafting_storage_16k, 16k合成存储器
appliedenergistics2:crafting_storage_64k, 64k合成存储器
appliedenergistics2:crafting_monitor, 合成监控器
appliedenergistics2:molecular_assembler, 分子装配室
appliedenergistics2:light_detector, 光亮探测器
appliedenergistics2:paint, tile.appliedenergistics2.paint.name
appliedenergistics2:sky_stone_stairs, 陨石楼梯
appliedenergistics2:smooth_sky_stone_stairs, 陨石块楼梯
appliedenergistics2:sky_stone_brick_stairs, 陨石石砖楼梯
appliedenergistics2:sky_stone_small_brick_stairs, 陨石砖块楼梯
appliedenergistics2:fluix_stairs, 錾制赛特斯石英楼梯
appliedenergistics2:quartz_stairs, 福鲁伊克斯楼梯
appliedenergistics2:chiseled_quartz_stairs, 竖纹赛特斯石英楼梯
appliedenergistics2:quartz_pillar_stairs, 赛特斯石英楼梯
appliedenergistics2:cable_bus, AE2线缆和(或)总线
appliedenergistics2:sky_stone_slab:0, 陨石台阶
appliedenergistics2:smooth_sky_stone_slab:0, 陨石块台阶
appliedenergistics2:sky_stone_brick_slab:0, 陨石石砖台阶
appliedenergistics2:sky_stone_small_brick_slab:0, 陨石砖块台阶
appliedenergistics2:fluix_slab:0, 福鲁伊克斯台阶
appliedenergistics2:quartz_slab:0, 赛特斯石英台阶
appliedenergistics2:chiseled_quartz_slab:0, 錾制赛特斯石英台阶
appliedenergistics2:quartz_pillar_slab:0, 竖纹赛特斯石英台阶
appliedenergistics2:entropy_manipulator, 熵变机械臂
appliedenergistics2:wireless_terminal, 无线终端
appliedenergistics2:charged_staff, 充能手杖
appliedenergistics2:matter_cannon, 物质炮
appliedenergistics2:portable_cell, 便携元件
appliedenergistics2:color_applicator, 染色器
appliedenergistics2:biometric_card, 身份卡
appliedenergistics2:memory_card, 内存卡
appliedenergistics2:network_tool, 网络工具
appliedenergistics2:creative_storage_cell, 创造型ME存储元件
appliedenergistics2:view_cell, 显示元件
appliedenergistics2:storage_cell_1k, 1k-ME存储元件
appliedenergistics2:storage_cell_4k, 4k-ME存储元件
appliedenergistics2:storage_cell_16k, 16k-ME存储元件
appliedenergistics2:storage_cell_64k, 64k-ME存储元件
appliedenergistics2:fluid_storage_cell_1k, 1k-ME流体存储元件
appliedenergistics2:fluid_storage_cell_4k, 4k-ME流体存储元件
appliedenergistics2:fluid_storage_cell_16k, 16k-ME流体存储元件
appliedenergistics2:fluid_storage_cell_64k, 64k-ME流体存储元件
appliedenergistics2:spatial_storage_cell_2_cubed, 2³-空间存储元件
